id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49114823,*New Lux and tranquil Las Colinas Suite,374458540,Corine,,District 6,32.86639,-96.93152,Entire home/apt,126,1,63,2022-03-30,5.38,1,152,63,
49118515,Modern Luxe @ The Galleria | 2bd/2bth Sleeps 6,396161899,Bridgette,,District 11,32.93075,-96.81856,Entire home/apt,156,2,25,2022-03-18,2.35,1,12,25,
49125564,Preston Hollow Retreat,62395523,Brian,,District 13,32.87851,-96.79192,Entire home/apt,465,2,24,2022-03-05,2.04,4,222,24,
49127139,Dallas Corporate Housing,359214052,Cecil,,District 12,32.99068,-96.84521,Entire home/apt,113,3,3,2021-12-18,0.26,8,327,3,
49128327,Sweet one bedroom private condo in North Dallas,52127894,Andre,,District 11,32.93688,-96.80797,Entire home/apt,100,5,2,2022-02-02,0.28,9,312,2,
49128682,The Tiny House of Dallas,367080647,Apek,,District 7,32.75698,-96.64374,Entire home/apt,55,1,15,2022-02-20,1.44,6,148,15,
49128755,Water Front Peaceful Guest House,390398781,Nir,,District 9,32.90544,-96.53653,Entire home/apt,174,2,23,2022-01-02,2.04,2,361,23,
49129144,"Clean, cozy place of your own | 1BR in Addison",358058606,Casey,,District 11,32.964,-96.82218,Entire home/apt,157,30,0,,,69,365,0,
49129292,Travelers Studio in Dallas,359214052,Cecil,,District 12,32.99095,-96.8452,Entire home/apt,98,3,1,2022-03-19,1,8,257,1,
49136873,Modern loft1,395748661,Abraham,,District 13,32.8761,-96.76013,Entire home/apt,73,21,2,2022-02-28,0.19,3,309,2,
49141945,Queen Bed Home! Perfect 5-Star Stay!,396360714,Sequoya,,District 1,32.74361,-96.8799,Entire home/apt,67,2,83,2022-03-29,6.92,1,86,83,
49153543,Historic Luxury Living with Private Patio,23916014,Braden,,District 2,32.79855,-96.77435,Entire home/apt,110,19,0,,,61,189,0,
49160537,AMAZING 2 BED|2 BATH TOWNHOME ON LOWER GREENVILLE,304582478,Ratio,,District 2,32.80422,-96.77159,Entire home/apt,162,1,45,2022-03-20,3.90,6,350,45,
49169382,Small quaint room,76784653,C  O  U  R,,District 13,32.87693,-96.76019,Shared room,25,1,0,,,1,0,0,
49171862,"2BR Executive Suite With Pool, Gym Hosted by ENVITAE",36459240,Jim,,District 14,32.80513,-96.79488,Entire home/apt,187,2,22,2022-03-07,2.24,4,175,22,
49172491,NEW! 4-Story Contemporary Getaway w/ Rooftop Views,124060715,Evolve,,District 2,32.8099,-96.81569,Entire home/apt,437,2,23,2022-03-20,2.02,20,2,23,
49173627,A place to call home | Studio in Dallas,358058606,Casey,,District 14,32.78884,-96.79046,Entire home/apt,131,30,0,,,69,365,0,
49178579,Peaceful Oasis in North Dallas,92346646,Hiko,,District 12,33.00465,-96.8022,Private room,35,3,4,2021-08-13,0.39,2,188,4,
49180093,"2 Bedroom Bungalow:  Spa, Putting Green, Garage",396704930,Donna,,District 1,32.746235,-96.829903,Entire home/apt,227,2,19,2022-03-20,1.73,1,344,19,
49180559,Perfect Preview of Oak Lawn / Uptown Dallas Living,61123375,Aidee,,District 14,32.81735,-96.81125,Entire home/apt,450,30,3,2022-02-28,0.39,1,363,3,
49195645,Charming Home *Near Bishop Arts District*,40074709,Josie,,District 1,32.73931,-96.8608,Entire home/apt,106,2,44,2022-04-05,4.09,1,30,44,
49197381,Oaklawn Apartment - Walking distance to LGBT Bars,367989184,Marcus,,District 2,32.80935,-96.81713,Entire home/apt,99,4,14,2022-01-02,1.19,1,0,14,
49199484,1BR Henderson/Knox Uptown,119531958,Bo And Joy,,District 14,32.82338,-96.78582,Entire home/apt,117,1,35,2022-03-19,3.04,14,72,35,
49203511,Beautiful 1BR Uptown Dallas,119531958,Bo And Joy,,District 14,32.82457,-96.78461,Entire home/apt,124,1,34,2022-02-28,2.85,14,60,34,
49225761,Historic 2BR Charmer🍀 Next to downtown w/ King Bed,13719097,Matt,,District 2,32.8024,-96.77119,Entire home/apt,110,31,15,2022-03-07,1.28,3,264,15,
49227055,NYC Speakeasy vibes near EVERYTHING - parties OK,221448104,Victoria,,District 2,32.79086,-96.76722,Entire home/apt,364,2,0,,,1,0,0,
49227736,Guild Downtown | Elm Street | Room,266050060,The Guild,,District 14,32.78089,-96.7991,Entire home/apt,174,1,0,,,4,110,0,
49230093,"Cowboy Country Retreat, 15 minutes from Dallas",303687965,Virginia,,District 3,32.67646,-96.92199,Entire home/apt,139,3,2,2022-03-23,0.18,1,158,2,
49232621,Oaklawn Townhouse - Walk to Shops and Restaurants,43042344,Heath,,District 14,32.81357,-96.81166,Entire home/apt,135,10,17,2022-01-03,1.42,93,302,17,
49234386,Black Box Stay - Renovated Style in Central Dallas,2273432,Natalie,,District 2,32.84371,-96.82416,Entire home/apt,449,2,24,2022-03-28,2.59,1,135,24,
49246821,DoublebedAmazing Downtown|1bed Unit|Great |,363376274,Krev,,District 14,32.78029,-96.80111,Entire home/apt,250,2,6,2021-10-10,0.52,8,365,6,
49248303,Private Room,397287522,Bao,,District 10,32.91696,-96.72256,Private room,50,1,2,2021-05-31,0.17,1,0,2,
49255409,⭐️MagnificentVilla - 15min to Downtown,166808692,Kedra,,District 9,32.85698,-96.70525,Entire home/apt,416,4,19,2022-04-04,1.81,2,157,19,
49257730,"Spacious & Comfy | 5★ Location | Pool, Gym +More",397386391,Connect Channel,,District 14,32.79694,-96.78714,Entire home/apt,153,1,30,2022-01-08,2.80,2,96,30,
49264936,Modern Distro,378456205,Tony,,District 10,32.89341,-96.738,Entire home/apt,200,2,5,2021-05-21,0.43,1,193,5,
49269946,Spacious and Comfy 2 Bed with Resort Amenities,23916014,Braden,,District 14,32.80973,-96.75838,Entire home/apt,149,19,8,2022-02-26,0.80,61,288,8,
49280177,CozySuites | Stylish 1BR w/ SKY POOL,372592509,Victor From CozySuites,,District 14,32.78055,-96.79938,Entire home/apt,136,2,12,2022-03-16,1.22,51,339,12,
49291474,The BatCave,288923462,Al,,District 14,32.7824,-96.80356,Entire home/apt,150,12,0,,,1,0,0,
49292980,Amazing house in North Dallas,8804876,Angela,,District 12,32.96787,-96.77456,Entire home/apt,187,5,12,2021-12-29,1.04,3,19,12,
49295688,~SocialLife~Mins Downtown>Deep Ellum>Lower G.,116407036,Shuntel,,District 2,32.80292,-96.77525,Entire home/apt,68,5,16,2022-04-01,1.37,1,37,16,
49308560,Your Perfect Sunny Spacious Dallas Getaway,34693825,Tal,,District 9,32.82814,-96.661,Entire home/apt,194,1,26,2022-04-01,2.40,12,365,26,
49320833,DOWNTOWN DALLAS - GLASSHOUSE LUXURY PAD,397779955,Y.H.,,District 14,32.8023,-96.76484,Entire home/apt,80,1,76,2022-03-25,6.50,6,159,76,
49324675,🌟 ZEN RETREAT | DWNTWN | WALK TO FARMERS MARKET,60412767,Zen,,District 2,32.77873,-96.78937,Entire home/apt,107,2,12,2022-03-20,2.48,1,25,12,
49325035,*Love Field* Ruby Room,397915606,Emma,,District 2,32.83673,-96.83089,Private room,44,7,21,2022-02-26,1.86,4,147,21,
49325603,*Love Field* Sapphire Room,397915606,Emma,,District 2,32.83656,-96.83108,Private room,40,7,21,2022-04-05,1.86,4,88,21,
49325678,Cozy Studio Apartment 10 Minutes From Downtown!,141720797,Chase,,District 14,32.7968,-96.80989,Entire home/apt,97,1,21,2022-04-03,2.00,1,33,21,
49336790,"Downtown Dallas Townhome with Rooftop 2 Bedroom - 2.5 Bathroom, Deep Ellum",230047966,Claire,,District 14,32.78797,-96.78736,Entire home/apt,328,10,6,2022-02-07,0.51,1,159,6,
49337237,Paradise on Greenville,91651959,Iris,,District 13,32.87544,-96.76084,Entire home/apt,89,14,0,,,1,206,0,
49339922,Cozy Texas,372096697,Dr. Applewhite,,District 14,32.79181,-96.79114,Entire home/apt,71,1,10,2022-03-31,3.13,1,26,10,
49345934,"Entire Modern One Bedroom Apt, Great Location!",62338771,Daniel,,District 14,32.815,-96.7919,Entire home/apt,99,2,9,2022-03-28,0.80,1,0,9,
49357319,"Boutique, Luxury Living in historic neighborhood",23916014,Braden,,District 2,32.79813,-96.77653,Entire home/apt,110,19,5,2021-11-13,0.46,61,364,5,
49359217,"Backyard Pool, Hot Tub and Waterfall",109735126,Jennifer,,District 11,32.95877,-96.80277,Entire home/apt,378,2,37,2022-04-08,3.29,1,154,37,
49360196,Fully Stocked City Gem 💎-Alli P Decor Inspired,398141410,J2A Properties,,District 4,32.7226,-96.81471,Entire home/apt,226,1,3,2022-01-01,0.66,2,163,3,
49366312,NEW Elegant Studio in Lower Greenville | Fast Wifi,47055693,Gabriel,,District 14,32.82002,-96.77342,Entire home/apt,135,1,54,2022-04-03,4.91,22,359,54,
49366562,NEW Cozy Modern Studio  | Free Coffee & Parking ⭐️,47055693,Gabriel,,District 14,32.82145,-96.77322,Entire home/apt,111,1,33,2022-04-03,2.89,22,357,33,
49366909,<Summer Breeze Shared Living Space(Rm1/2-Single),113587095,Tim,,District 7,32.74689,-96.75748,Shared room,21,1,0,,,21,313,0,
49380500,Perfect location. Quiet style and comfort.,390108427,Gabe,,District 12,33.00456,-96.79431,Shared room,381,3,0,,,1,90,0,
49381698,"Amazing 1/1 Heart of Uptown Dallas ""City View""",349841581,Harlow,,District 2,32.80793,-96.78869,Entire home/apt,100,1,27,2022-03-11,2.31,1,344,27,
49383379,-Summer Breeze Shared Living Space(Rm1/4-Btm Bunk),113587095,Tim,,District 7,32.74606,-96.75951,Shared room,19,1,2,2021-07-01,0.21,21,313,2,
49385217,Cozy 1 bedroom apartment,251202352,Paris,,District 2,32.78055,-96.78773,Entire home/apt,83,1,47,2022-04-06,4.11,1,26,47,
49385622,NEW BUILD by Dtwn Long Stay ready! Clean&Sanitized,395691209,Alex,,District 7,32.75414,-96.76827,Private room,53,2,12,2022-01-19,1.29,1,56,12,
49403204,1 bedroom 2 beds Corporate Apt | washer & dryer| Parking,188733636,Elegant,,District 2,32.79849,-96.81373,Entire home/apt,109,21,15,2022-02-14,1.76,52,165,15,
49403584,"COZY AFFORDABLE LOWCATION, NEAR DOWNTOWN DALLAS",380047010,Malek,,District 2,32.81018,-96.77562,Entire home/apt,84,2,52,2022-03-27,4.63,3,14,52,
49405088,Walk Everywhere! 1BR Uptown Corner Unit | Gym+Pool,372645485,Annie,,District 14,32.80544,-96.79641,Entire home/apt,145,5,19,2022-02-06,1.76,12,284,19,
49405089,Penthouse views! Walk Everywhere! 1BR Uptown Apt,372645485,Annie,,District 14,32.80693,-96.79737,Entire home/apt,147,3,21,2022-03-23,1.85,12,330,21,
49407770,Drake's Tears in Uptown (close to all hype places),232563786,Pierce,,District 14,32.79582,-96.79516,Entire home/apt,300,1,2,2021-05-02,0.17,2,89,2,
49407990,Best uptown location (monthly booking),232563786,Pierce,,District 14,32.7961,-96.79506,Entire home/apt,150,30,0,,,2,89,0,
49416885,ROOM-Queen modern&unique house-quiet neighborhood,233346541,Pia,,District 4,32.74676,-96.7964,Private room,87,1,25,2022-03-20,2.27,2,177,25,
49419230,"King 1BR, steps from Cedar Springs nightlife",198317003,Steven,,District 2,32.81059,-96.81307,Entire home/apt,150,3,16,2022-03-21,1.42,2,151,16,
49419414,Kelidescope Near Galleria/Medical City,356896257,Michael,,District 11,32.92548,-96.77693,Entire home/apt,109,30,3,2022-03-22,0.29,10,130,3,
49420145,"Private Master Bedroom w/ Bathroom, Wi-fi and TV!",398606233,Marvin,,District 12,33.00855,-96.84182,Private room,50,1,15,2022-04-01,1.34,1,67,15,
49427070,The Tourist Studio - Free Wine/WiFi/Self Check-In,68283602,Ravyn,,District 14,32.81658,-96.78493,Entire home/apt,97,2,48,2022-04-01,4.44,1,81,48,
49427072,✨ The White Brick House by White Rock Lake ✨,137307379,Leanne,,District 9,32.83706,-96.69354,Entire home/apt,154,2,41,2022-04-04,4.46,1,139,41,
49438465,The Brilliant Flat ❇️ ARBORETUM TICKETS INCLUDED,57933646,Nicole And Brad,,District 2,32.79732,-96.76946,Entire home/apt,81,1,46,2022-01-30,3.98,14,265,46,
49440565,Stylish Newly Remodeled Home- 10 Min. to Downtown,43042344,Heath,,District 3,32.67295,-96.80509,Entire home/apt,147,5,16,2022-03-07,1.40,93,359,16,
49446003,"Luxury Stay 1 BR, Free Parking plus Gym and Pool",255426180,Andre’s,,District 11,32.92417,-96.77686,Entire home/apt,93,2,19,2022-04-03,1.92,1,159,19,
49446153,"Casa Dulce - Oak Cliff Gem, Walk to DART Rail",43042344,Heath,,District 1,32.72994,-96.84287,Entire home/apt,153,2,15,2022-03-14,1.31,93,344,15,
49446210,Spacious Downtown Place,370345003,Kimberly,,District 14,32.78181,-96.80378,Entire home/apt,116,1,20,2022-04-03,1.82,4,314,20,
49447404,Ervay Cedars-Private Tiny Guest House(1 Full Bed),113587095,Tim,,District 7,32.74677,-96.75927,Entire home/apt,119,3,0,,,21,283,0,
49462779,Stunning Spacious Home with Pool and BBQ,389385913,Marina,,District 10,32.91684,-96.72406,Entire home/apt,231,1,26,2022-03-20,2.32,18,363,26,
49463116,💕♥️❣️⭐️ ⭐️Nid D’amour | The love nest of Dallas 💕♥️❣️⭐️⭐️,254368811,Silvia,,District 2,32.80524,-96.77408,Entire home/apt,157,1,8,2022-02-08,0.70,6,353,8,
49463548,Amazing Knox Henderson Dallas 1BR,119531958,Bo And Joy,,District 14,32.82413,-96.78473,Entire home/apt,114,1,48,2022-03-13,4.31,14,46,48,
49463654,Chill Bishop Arts Getaway,236143,Val,,District 1,32.75046,-96.84538,Entire home/apt,87,3,42,2022-04-08,4.08,3,233,42,
49464189,The Dreamy Escape | Netflix and chill here,386021104,Ci Management,,District 14,32.82232,-96.76717,Entire home/apt,80,1,33,2022-04-06,2.88,8,305,33,
49464497,Impeccable Standards / TX Welcome!,398930214,Eileen,,District 14,32.79476,-96.78404,Private room,175,1,11,2021-08-08,1.02,1,89,11,
49464520,The best and clean apartment,212972339,Kelechi,,District 10,32.90444,-96.7146,Entire home/apt,53,20,0,,,1,0,0,
49464958,Marvelous 2 Bedroom Guest House 5 minutes from Zoo,52871085,Oscar,,District 4,32.71626,-96.81482,Entire home/apt,92,1,84,2022-04-06,7.52,7,339,84,
49466312,Small Studio In Bishop Arts District,233729173,Host Team,,District 1,32.75235,-96.82509,Entire home/apt,60,30,4,2022-01-29,0.38,15,0,4,
49468985,beautiful house located near downtown area.,328184852,Marcellino,,District 9,32.82259,-96.66889,Entire home/apt,1200,1,0,,,1,0,0,
49469713,NEW Modern Townhome near Downtown w/Private Garage,47055693,Gabriel,,District 14,32.81153,-96.77019,Entire home/apt,269,1,43,2022-04-03,3.89,22,346,43,
49469827,Humble home,188621356,Lewis,,District 10,32.91157,-96.76665,Private room,50,1,3,2021-10-29,0.51,1,12,3,
49476362,The Deep Ellum Getaway,226511427,Sarah,,District 2,32.79652,-96.76559,Entire home/apt,206,1,62,2022-04-03,5.52,4,161,62,
49481781,🎻❤️Majestic Gateway w/King bed near downtown DTX🎻❤️,254368811,Silvia,,District 2,32.80364,-96.77218,Entire home/apt,194,1,20,2022-02-14,1.74,6,350,20,
49486115,Downtown Luxury Cabin,377802022,Ileana,,District 5,32.76517,-96.71742,Entire home/apt,207,1,8,2022-02-20,1.32,1,173,8,
49487181,Remodeled 3 BR Home Central to Dallas Love Field,257006219,Amanda,,District 6,32.86193,-96.85227,Entire home/apt,150,2,36,2022-04-05,3.20,1,175,36,
49488662,Cozy and Stylish Boho Home with Pool and Hot Tub,26640141,Andrea,,District 6,32.91226,-96.86238,Entire home/apt,294,1,21,2022-04-07,1.97,1,237,21,
49501898,"Really nice area 
And  spacious",398293437,Sj Financial,,District 12,32.99571,-96.85413,Private room,185,1,4,2021-07-05,0.40,1,0,4,
49512939,The Eastside Flat ➡️ ARBORETUM TICKETS INCLUDED,57933646,Nicole And Brad,,District 2,32.79592,-96.76837,Entire home/apt,93,1,71,2022-04-05,6.47,14,274,71,
49515243,Entire apartment Dallas /2mins from Galleria mall.,268450702,Anicet,,District 11,32.93804,-96.81646,Entire home/apt,99,1,31,2022-02-21,2.81,1,142,31,
49515998,ROOM-KING modern&unique house-quiet neighborhood,233346541,Pia,,District 4,32.74682,-96.79752,Private room,87,1,28,2022-03-19,2.53,2,80,28,
49526995,Beautiful downtown view,338527583,Fernando,,District 14,32.78305,-96.79868,Private room,175,5,0,,,1,0,0,
49531746,★Stylish 1BR Apt|Near DT|DeepEllum|LowerGreenville,381968845,Mark,,District 2,32.80281,-96.77013,Entire home/apt,91,1,14,2022-03-10,1.25,22,363,14,
49534813,GREAT Fully-Furnished 1 Bedroom/1 Bath Luxury Suite. Close to everything!,399582635,King & Queen,,District 11,32.925224,-96.777107,Entire home/apt,85,1,7,2021-11-21,0.63,1,294,7,
49541671,NEW! Luxury 1BR 1BA | By Downtown,399646914,Le’Shay,,District 2,32.79763,-96.77639,Entire home/apt,96,1,37,2022-03-22,3.52,1,47,37,
49543720,**Deep Ellum Loft~With Stunning View**,399669193,Mija,,District 2,32.78609,-96.77063,Entire home/apt,185,1,7,2022-03-06,1.35,1,157,7,
49544561,Luxury 1bedroom 2 beds | Wifi Dedicated Workspace Parking washer and dryer | AmericanAirline Center,188733636,Elegant,,District 2,32.79793,-96.8132,Entire home/apt,103,28,4,2021-12-31,0.36,52,296,4,
49547155,2 Bed | 2 Bath | Stunning Downtown Views | Free Valet Parking,229096489,Mariam,,District 2,32.77885,-96.79554,Entire home/apt,98,2,45,2022-03-20,4.15,8,336,45,
49560134,modern home Near bishop arts.Urban 4 bedroom 4bath,364698941,Torri,,District 1,32.74046,-96.83618,Entire home/apt,255,2,18,2022-04-03,1.66,1,167,18,
49560305,"Big Luxe Suite w/ Pool, Wifi, Gym & FREE Parking!!",33108060,Shay & Dell,,District 6,32.87398,-96.93348,Entire home/apt,563,2,38,2022-03-24,3.41,1,32,38,
49563089,"Casa Azul 💙 King 🛏 , 🔥 Pool, Spa, 💛 Dogs!🍴🛍🐕☕️ 🥃",47487405,Ashley,,District 14,32.818371,-96.78495,Entire home/apt,387,2,25,2022-03-19,2.80,3,160,25,
49567838,Secluded guest house with spa - near Bishop Arts!,130952398,Jennifer,,District 1,32.75419,-96.84115,Entire home/apt,389,2,17,2022-02-13,1.51,3,355,17,
49571981,Luxe Queen  Studio Downtown Dallas,399890413,Fyvestar,,District 14,32.7807,-96.79403,Entire home/apt,149,1,2,2021-05-14,0.18,1,0,2,
49575690,Cozy guest house near the galleria,166905228,Ester,,District 11,32.92388,-96.79951,Entire home/apt,110,2,4,2022-04-02,0.37,12,365,4,
49591546,"Kasa Dallas ★ Free Parking, Self Check-In + Pool Access ★ Northeast",88566861,Kasa,,District 14,32.84743,-96.76477,Entire home/apt,182,2,22,2022-03-25,1.96,7,358,22,
49592915,Luxury Home with 5 Bedrooms and Private POOL,389385913,Marina,,District 13,32.91585,-96.83949,Entire home/apt,304,1,28,2022-03-19,2.64,18,360,28,
49607398,* Gorgeous 3Bd / 2Bath Home Close to Bishop Arts *,399979794,Michael,,District 1,32.72248,-96.84255,Entire home/apt,174,1,27,2021-12-30,2.40,1,186,27,
49612680,Luxury Two Bedroom one block from Highland Park.,24407447,Blake,,District 14,32.82132,-96.80683,Entire home/apt,239,2,4,2022-04-04,0.48,8,70,4,
49613866,Downtown Dallas Condo | Deep Ellum,108770625,UrbanCloud3,,District 2,32.78774,-96.78081,Entire home/apt,87,1,99,2022-04-04,8.79,3,119,99,
49625308,KNOX/HENDERSON/SMU TOWNHOME,26669452,Aesha,,District 2,32.80811,-96.78322,Entire home/apt,850,7,0,,,4,365,0,
49627403,Downtown Delight walk to everything,216657715,Crystal,,District 14,32.78185,-96.79723,Entire home/apt,250,2,1,2021-05-30,0.09,1,0,1,
49629117,Modern Home near Bishop Arts.,241938362,Christy,,District 1,32.75651,-96.83065,Entire home/apt,380,2,30,2022-01-02,2.73,1,344,30,
49638395,Bent Creek North Condominium,11573429,Asa,,District 12,32.98123,-96.79808,Entire home/apt,135,30,5,2022-03-02,0.51,1,278,5,
49639818,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 1,181794187,Syed,,District 2,32.77827,-96.79492,Entire home/apt,112,2,42,2022-03-31,3.84,21,350,42,
49639819,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 2,181794187,Syed,,District 2,32.77803,-96.79509,Entire home/apt,109,2,45,2022-03-29,4.09,21,341,45,
49639820,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 3,181794187,Syed,,District 2,32.77839,-96.79513,Entire home/apt,112,2,40,2022-03-25,3.56,21,342,40,
49639821,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 4,181794187,Syed,,District 2,32.77827,-96.79489,Entire home/apt,116,2,43,2022-04-03,3.85,21,342,43,
49639823,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 5,181794187,Syed,,District 2,32.77679,-96.79678,Entire home/apt,112,2,46,2022-03-31,4.38,21,328,46,
49639824,2 Bed | 2 Bath | Downtown | Free Valet Parking | # 6,181794187,Syed,,District 2,32.77878,-96.79708,Entire home/apt,116,2,50,2022-04-03,4.46,21,334,50,
49647996,✪DIFFRENT Modern Organic Boho | Social Distance✪,289869332,Madeline,,District 2,32.80783,-96.77402,Entire home/apt,127,1,59,2022-04-05,5.36,13,85,59,
49658441,2 bedroom Home and Comfort,359214052,Cecil,,District 12,32.99055,-96.84636,Entire home/apt,171,3,23,2022-04-01,2.13,8,263,23,
49667012,"Spacious 3BD close to Downtown, Bishop Arts",193238025,Leticia,,District 6,32.76931,-96.84256,Entire home/apt,192,2,6,2022-04-04,6,1,159,6,
49668105,A Piece Of Mind,134810732,Wilson,,District 10,32.87109,-96.73323,Entire home/apt,199,2,3,2022-02-18,0.59,1,76,3,
49676477,Beautiful Quiet House with Back Deck,400657860,Maria,,District 10,32.9014,-96.7543,Entire home/apt,177,15,5,2022-04-04,0.60,1,203,5,
49682970,"Dallas Lux, 2b/2b, 1 K, 2 Qs, Near Galleria-Shop",75319646,Jana,,District 11,32.94562,-96.82734,Entire home/apt,185,2,27,2022-02-27,2.62,1,54,27,
49689659,Uptown Animal Studio,44000344,Nancy,,District 14,32.80536,-96.79486,Entire home/apt,125,2,16,2022-04-04,1.45,2,249,16,
